1.0, 0.7692664861679077, 1.0, 0.7692664861679077
0.025550251826643944, 1.0, 0.025524701923131943, 1.0
0.5542358160018921, 1.0, 0.5531278848648071, 1.0
0.8413202166557312, 1.0, 0.8387987613677979, 1.0
0.9638853073120117, 1.0, 0.9600355625152588, 1.0
0.9859281778335571, 1.0, 0.9810084104537964, 1.0
0.9895402789115906, 1.0, 0.9836178421974182, 1.0
0.9910439252853394, 1.0, 0.984127402305603, 1.0
0.9921537041664124, 1.0, 0.9842442274093628, 1.0
0.9931166172027588, 1.0, 0.9842142462730408, 1.0
0.9939809441566467, 1.0, 0.984085738658905, 1.0
0.9947540760040283, 1.0, 0.9838663339614868, 1.0
0.9954406023025513, 1.0, 0.9835608005523682, 1.0
0.9960452914237976, 1.0, 0.9831740856170654, 1.0
0.9965768456459045, 1.0, 0.9827150702476501, 1.0
0.997042715549469, 1.0, 0.9821913242340088, 1.0
0.9974506497383118, 1.0, 0.9816105961799622, 1.0
0.9978068470954895, 1.0, 0.9809791445732117, 1.0
0.9981174468994141, 1.0, 0.9803032279014587, 1.0
0.9983881711959839, 0.9999998807907104, 0.9795885682106018, 0.9999998807907104
0.9986205101013184, 0.9999998807907104, 0.978836715221405, 0.9999998807907104
0.9988168478012085, 0.9999998807907104, 0.9780501127243042, 0.9999998807907104
0.9989859461784363, 0.9999998807907104, 0.9772374629974365, 0.9999998807907104
0.9991331696510315, 0.9999998807907104, 0.9764041304588318, 0.9999998807907104
0.9992623925209045, 0.9999998807907104, 0.9755538702011108, 0.9999998807907104
0.9993728995323181, 0.9999997615814209, 0.9746860861778259, 0.9999997615814209
0.9994677901268005, 0.9999997615814209, 0.9738038778305054, 0.9999997615814209
0.9995169639587402, 0.9999996423721313, 0.9728779196739197, 0.9999996423721313
0.998979389667511, 0.9999998807907104, 0.9713823199272156, 0.9999998807907104
0.997645914554596, 0.9999998807907104, 0.9691156148910522, 0.9999998807907104
0.9854710102081299, 1.0, 0.9563316106796265, 1.0
